date_id,Year,Month,Dayweek,Day of week,Holiday Indicator
D548,2019,5,Monday,Weekday,Non-Holiday
D549,2019,5,Saturday,Weekend,Non-Holiday
D550,2019,5,Sunday,Weekend,Non-Holiday
D551,2019,5,Thursday,Weekday,Non-Holiday
D552,2019,5,Tuesday,Weekday,Non-Holiday
D553,2019,5,Wednesday,Weekday,Non-Holiday
D554,2019,4,Friday,Weekday,Easter
D555,2019,4,Friday,Weekday,Non-Holiday
D556,2019,4,Monday,Weekday,Non-Holiday
D557,2019,4,Saturday,Weekend,Easter
D558,2019,4,Saturday,Weekend,Non-Holiday
D559,2019,4,Sunday,Weekend,Non-Holiday
D560,2019,4,Sunday,Weekend,Easter
D561,2019,4,Thursday,Weekday,Easter
D562,2019,4,Thursday,Weekday,Non-Holiday
D563,2019,4,Tuesday,Weekday,Non-Holiday
D564,2019,4,Wednesday,Weekday,Non-Holiday
D565,2019,3,Friday,Weekday,Non-Holiday
D566,2019,3,Monday,Weekday,Non-Holiday
D567,2019,3,Saturday,Weekend,Non-Holiday
D568,2019,3,Sunday,Weekend,Non-Holiday
D569,2019,3,Thursday,Weekday,Non-Holiday
D570,2019,3,Tuesday,Weekday,Non-Holiday
D571,2019,3,Wednesday,Weekday,Non-Holiday
D572,2019,2,Friday,Weekday,Non-Holiday
D573,2019,2,Monday,Weekday,Non-Holiday
D574,2019,2,Saturday,Weekend,Non-Holiday
D575,2019,2,Sunday,Weekend,Non-Holiday
D576,2019,2,Thursday,Weekday,Non-Holiday
D577,2019,2,Tuesday,Weekday,Non-Holiday
D578,2019,2,Wednesday,Weekday,Non-Holiday
D579,2019,1,Friday,Weekday,Non-Holiday
D580,2019,1,Monday,Weekday,Non-Holiday
D581,2019,1,Saturday,Weekend,Non-Holiday
D582,2019,1,Sunday,Weekend,Non-Holiday
D583,2019,1,Thursday,Weekday,Non-Holiday
D584,2019,1,Thursday,Weekday,Christmas
D585,2019,1,Tuesday,Weekday,Christmas
D586,2019,1,Tuesday,Weekday,Non-Holiday
D587,2019,1,Wednesday,Weekday,Non-Holiday
D588,2019,1,Wednesday,Weekday,Christmas
D589,2018,12,Friday,Weekday,Non-Holiday
D590,2018,12,Friday,Weekday,Christmas
D591,2018,12,Monday,Weekday,Christmas
D592,2018,12,Monday,Weekday,Non-Holiday
D593,2018,12,Saturday,Weekend,Non-Holiday
D594,2018,12,Saturday,Weekend,Christmas
D595,2018,12,Sunday,Weekend,Non-Holiday
D596,2018,12,Sunday,Weekend,Christmas
D597,2018,12,Thursday,Weekday,Christmas
D598,2018,12,Thursday,Weekday,Non-Holiday
D599,2018,12,Tuesday,Weekday,Non-Holiday
D600,2018,12,Tuesday,Weekday,Christmas
D601,2018,12,Wednesday,Weekday,Non-Holiday
D602,2018,12,Wednesday,Weekday,Christmas
D603,2018,11,Friday,Weekday,Non-Holiday
D604,2018,11,Monday,Weekday,Non-Holiday
D605,2018,11,Saturday,Weekend,Non-Holiday
D606,2018,11,Sunday,Weekend,Non-Holiday
D607,2018,11,Thursday,Weekday,Non-Holiday
D608,2018,11,Tuesday,Weekday,Non-Holiday
D609,2018,11,Wednesday,Weekday,Non-Holiday
D610,2018,10,Friday,Weekday,Non-Holiday
D611,2018,10,Monday,Weekday,Non-Holiday
D612,2018,10,Saturday,Weekend,Non-Holiday
D613,2018,10,Sunday,Weekend,Non-Holiday
D614,2018,10,Thursday,Weekday,Non-Holiday
D615,2018,10,Tuesday,Weekday,Non-Holiday
D616,2018,10,Wednesday,Weekday,Non-Holiday
D617,2018,9,Friday,Weekday,Non-Holiday
D618,2018,9,Monday,Weekday,Non-Holiday
D619,2018,9,Saturday,Weekend,Non-Holiday
D620,2018,9,Sunday,Weekend,Non-Holiday
D621,2018,9,Thursday,Weekday,Non-Holiday
D622,2018,9,Tuesday,Weekday,Non-Holiday
D623,2018,9,Wednesday,Weekday,Non-Holiday
D624,2018,8,Friday,Weekday,Non-Holiday
D625,2018,8,Monday,Weekday,Non-Holiday
D626,2018,8,Saturday,Weekend,Non-Holiday
D627,2018,8,Sunday,Weekend,Non-Holiday
D628,2018,8,Thursday,Weekday,Non-Holiday
D629,2018,8,Tuesday,Weekday,Non-Holiday
D630,2018,8,Wednesday,Weekday,Non-Holiday
D631,2018,7,Friday,Weekday,Non-Holiday
D632,2018,7,Monday,Weekday,Non-Holiday
D633,2018,7,Saturday,Weekend,Non-Holiday
D634,2018,7,Sunday,Weekend,Non-Holiday
D635,2018,7,Thursday,Weekday,Non-Holiday
D636,2018,7,Tuesday,Weekday,Non-Holiday
D637,2018,7,Wednesday,Weekday,Non-Holiday
D638,2018,6,Friday,Weekday,Non-Holiday
D639,2018,6,Monday,Weekday,Non-Holiday
D640,2018,6,Saturday,Weekend,Non-Holiday
D641,2018,6,Sunday,Weekend,Non-Holiday
D642,2018,6,Thursday,Weekday,Non-Holiday
D643,2018,6,Tuesday,Weekday,Non-Holiday
D644,2018,6,Wednesday,Weekday,Non-Holiday
D645,2018,5,Friday,Weekday,Non-Holiday
D646,2018,5,Monday,Weekday,Non-Holiday
D647,2018,5,Saturday,Weekend,Non-Holiday
D648,2018,5,Sunday,Weekend,Non-Holiday
D649,2018,5,Thursday,Weekday,Non-Holiday
D650,2018,5,Tuesday,Weekday,Non-Holiday
D651,2018,5,Wednesday,Weekday,Non-Holiday
D652,2018,4,Friday,Weekday,Non-Holiday
D653,2018,4,Monday,Weekday,Non-Holiday
D654,2018,4,Monday,Weekday,Easter
D655,2018,4,Saturday,Weekend,Non-Holiday
D656,2018,4,Sunday,Weekend,Non-Holiday
D657,2018,4,Sunday,Weekend,Easter
D658,2018,4,Thursday,Weekday,Non-Holiday
D659,2018,4,Tuesday,Weekday,Non-Holiday
D660,2018,4,Wednesday,Weekday,Non-Holiday
D661,2018,3,Friday,Weekday,Non-Holiday
D662,2018,3,Friday,Weekday,Easter
D663,2018,3,Monday,Weekday,Non-Holiday
D664,2018,3,Saturday,Weekend,Non-Holiday
D665,2018,3,Saturday,Weekend,Easter
D666,2018,3,Sunday,Weekend,Non-Holiday
D667,2018,3,Thursday,Weekday,Easter
D668,2018,3,Thursday,Weekday,Non-Holiday
D669,2018,3,Tuesday,Weekday,Non-Holiday
D670,2018,3,Wednesday,Weekday,Non-Holiday
D671,2018,2,Friday,Weekday,Non-Holiday
D672,2018,2,Monday,Weekday,Non-Holiday
D673,2018,2,Saturday,Weekend,Non-Holiday
D674,2018,2,Sunday,Weekend,Non-Holiday
D675,2018,2,Thursday,Weekday,Non-Holiday
D676,2018,2,Tuesday,Weekday,Non-Holiday
D677,2018,2,Wednesday,Weekday,Non-Holiday
D678,2018,1,Friday,Weekday,Non-Holiday
D679,2018,1,Monday,Weekday,Christmas
D680,2018,1,Monday,Weekday,Non-Holiday
D681,2018,1,Saturday,Weekend,Non-Holiday
D682,2018,1,Sunday,Weekend,Non-Holiday
D683,2018,1,Thursday,Weekday,Non-Holiday
D684,2018,1,Tuesday,Weekday,Christmas
D685,2018,1,Tuesday,Weekday,Non-Holiday
D686,2018,1,Wednesday,Weekday,Non-Holiday
D687,2018,1,Wednesday,Weekday,Christmas
D688,2017,12,Friday,Weekday,Non-Holiday
D689,2017,12,Friday,Weekday,Christmas
D690,2017,12,Monday,Weekday,Christmas
D691,2017,12,Monday,Weekday,Non-Holiday
D692,2017,12,Saturday,Weekend,Non-Holiday
D693,2017,12,Saturday,Weekend,Christmas
D694,2017,12,Sunday,Weekend,Non-Holiday
D695,2017,12,Sunday,Weekend,Christmas
D696,2017,12,Thursday,Weekday,Non-Holiday
D697,2017,12,Thursday,Weekday,Christmas
D698,2017,12,Tuesday,Weekday,Non-Holiday
D699,2017,12,Tuesday,Weekday,Christmas
D700,2017,12,Wednesday,Weekday,Non-Holiday
D701,2017,12,Wednesday,Weekday,Christmas
D702,2017,11,Friday,Weekday,Non-Holiday
D703,2017,11,Monday,Weekday,Non-Holiday
D704,2017,11,Saturday,Weekend,Non-Holiday
D705,2017,11,Sunday,Weekend,Non-Holiday
D706,2017,11,Thursday,Weekday,Non-Holiday
D707,2017,11,Tuesday,Weekday,Non-Holiday
D708,2017,11,Wednesday,Weekday,Non-Holiday
D709,2017,10,Friday,Weekday,Non-Holiday
D710,2017,10,Monday,Weekday,Non-Holiday
D711,2017,10,Saturday,Weekend,Non-Holiday
D712,2017,10,Sunday,Weekend,Non-Holiday
D713,2017,10,Thursday,Weekday,Non-Holiday
D714,2017,10,Tuesday,Weekday,Non-Holiday
D715,2017,10,Wednesday,Weekday,Non-Holiday
D716,2017,9,Friday,Weekday,Non-Holiday
D717,2017,9,Monday,Weekday,Non-Holiday
D718,2017,9,Saturday,Weekend,Non-Holiday
D719,2017,9,Sunday,Weekend,Non-Holiday
D720,2017,9,Thursday,Weekday,Non-Holiday
D721,2017,9,Tuesday,Weekday,Non-Holiday
D722,2017,9,Wednesday,Weekday,Non-Holiday
D723,2017,8,Friday,Weekday,Non-Holiday
D724,2017,8,Monday,Weekday,Non-Holiday
D725,2017,8,Saturday,Weekend,Non-Holiday
D726,2017,8,Sunday,Weekend,Non-Holiday
D727,2017,8,Thursday,Weekday,Non-Holiday
D728,2017,8,Tuesday,Weekday,Non-Holiday
D729,2017,8,Wednesday,Weekday,Non-Holiday
D730,2017,7,Friday,Weekday,Non-Holiday
D731,2017,7,Monday,Weekday,Non-Holiday
D732,2017,7,Saturday,Weekend,Non-Holiday
D733,2017,7,Sunday,Weekend,Non-Holiday
D734,2017,7,Thursday,Weekday,Non-Holiday
D735,2017,7,Tuesday,Weekday,Non-Holiday
D736,2017,7,Wednesday,Weekday,Non-Holiday
D737,2017,6,Friday,Weekday,Non-Holiday
D738,2017,6,Monday,Weekday,Non-Holiday
D739,2017,6,Saturday,Weekend,Non-Holiday
D740,2017,6,Sunday,Weekend,Non-Holiday
D741,2017,6,Thursday,Weekday,Non-Holiday
D742,2017,6,Tuesday,Weekday,Non-Holiday
D743,2017,6,Wednesday,Weekday,Non-Holiday
D744,2017,5,Friday,Weekday,Non-Holiday
D745,2017,5,Monday,Weekday,Non-Holiday
D746,2017,5,Saturday,Weekend,Non-Holiday
D747,2017,5,Sunday,Weekend,Non-Holiday
D748,2017,5,Thursday,Weekday,Non-Holiday
D749,2017,5,Tuesday,Weekday,Non-Holiday
D750,2017,5,Wednesday,Weekday,Non-Holiday
D751,2017,4,Friday,Weekday,Easter
D752,2017,4,Friday,Weekday,Non-Holiday
D753,2017,4,Monday,Weekday,Non-Holiday
D754,2017,4,Monday,Weekday,Easter
D755,2017,4,Saturday,Weekend,Non-Holiday
D756,2017,4,Saturday,Weekend,Easter
D757,2017,4,Sunday,Weekend,Non-Holiday
D758,2017,4,Thursday,Weekday,Non-Holiday
D759,2017,4,Thursday,Weekday,Easter
D760,2017,4,Tuesday,Weekday,Non-Holiday
D761,2017,4,Wednesday,Weekday,Non-Holiday
D762,2017,3,Friday,Weekday,Non-Holiday
D763,2017,3,Monday,Weekday,Non-Holiday
D764,2017,3,Saturday,Weekend,Non-Holiday
D765,2017,3,Sunday,Weekend,Non-Holiday
D766,2017,3,Thursday,Weekday,Non-Holiday
D767,2017,3,Tuesday,Weekday,Non-Holiday
D768,2017,3,Wednesday,Weekday,Non-Holiday
D769,2017,2,Friday,Weekday,Non-Holiday
D770,2017,2,Monday,Weekday,Non-Holiday
D771,2017,2,Saturday,Weekend,Non-Holiday
D772,2017,2,Sunday,Weekend,Non-Holiday
D773,2017,2,Thursday,Weekday,Non-Holiday
D774,2017,2,Tuesday,Weekday,Non-Holiday
D775,2017,2,Wednesday,Weekday,Non-Holiday
D776,2017,1,Friday,Weekday,Non-Holiday
D777,2017,1,Monday,Weekday,Non-Holiday
D778,2017,1,Monday,Weekday,Christmas
D779,2017,1,Saturday,Weekend,Non-Holiday
D780,2017,1,Sunday,Weekend,Christmas
D781,2017,1,Sunday,Weekend,Non-Holiday
D782,2017,1,Thursday,Weekday,Non-Holiday
D783,2017,1,Tuesday,Weekday,Non-Holiday
D784,2017,1,Tuesday,Weekday,Christmas
D785,2017,1,Wednesday,Weekday,Non-Holiday
D786,2016,12,Friday,Weekday,Non-Holiday
D787,2016,12,Friday,Weekday,Christmas
D788,2016,12,Monday,Weekday,Non-Holiday
D789,2016,12,Monday,Weekday,Christmas
D790,2016,12,Saturday,Weekend,Non-Holiday
D791,2016,12,Saturday,Weekend,Christmas
D792,2016,12,Sunday,Weekend,Non-Holiday
D793,2016,12,Sunday,Weekend,Christmas
D794,2016,12,Thursday,Weekday,Non-Holiday
D795,2016,12,Thursday,Weekday,Christmas
D796,2016,12,Tuesday,Weekday,Christmas
D797,2016,12,Tuesday,Weekday,Non-Holiday
D798,2016,12,Wednesday,Weekday,Non-Holiday
D799,2016,12,Wednesday,Weekday,Christmas
D800,2016,11,Friday,Weekday,Non-Holiday
D801,2016,11,Monday,Weekday,Non-Holiday
D802,2016,11,Saturday,Weekend,Non-Holiday
D803,2016,11,Sunday,Weekend,Non-Holiday
D804,2016,11,Thursday,Weekday,Non-Holiday
D805,2016,11,Tuesday,Weekday,Non-Holiday
D806,2016,11,Wednesday,Weekday,Non-Holiday
D807,2016,10,Friday,Weekday,Non-Holiday
D808,2016,10,Monday,Weekday,Non-Holiday
D809,2016,10,Saturday,Weekend,Non-Holiday
D810,2016,10,Sunday,Weekend,Non-Holiday
D811,2016,10,Thursday,Weekday,Non-Holiday
D812,2016,10,Tuesday,Weekday,Non-Holiday
D813,2016,10,Wednesday,Weekday,Non-Holiday
D814,2016,9,Friday,Weekday,Non-Holiday
D815,2016,9,Monday,Weekday,Non-Holiday
D816,2016,9,Saturday,Weekend,Non-Holiday
D817,2016,9,Sunday,Weekend,Non-Holiday
D818,2016,9,Thursday,Weekday,Non-Holiday
D819,2016,9,Tuesday,Weekday,Non-Holiday
D820,2016,9,Wednesday,Weekday,Non-Holiday
D821,2016,8,Friday,Weekday,Non-Holiday
D822,2016,8,Monday,Weekday,Non-Holiday
D823,2016,8,Saturday,Weekend,Non-Holiday
D824,2016,8,Sunday,Weekend,Non-Holiday
D825,2016,8,Thursday,Weekday,Non-Holiday
D826,2016,8,Tuesday,Weekday,Non-Holiday
D827,2016,8,Wednesday,Weekday,Non-Holiday
D828,2016,7,Friday,Weekday,Non-Holiday
D829,2016,7,Monday,Weekday,Non-Holiday
D830,2016,7,Saturday,Weekend,Non-Holiday
D831,2016,7,Sunday,Weekend,Non-Holiday
D832,2016,7,Thursday,Weekday,Non-Holiday
D833,2016,7,Tuesday,Weekday,Non-Holiday
D834,2016,7,Wednesday,Weekday,Non-Holiday
D835,2016,6,Friday,Weekday,Non-Holiday
D836,2016,6,Monday,Weekday,Non-Holiday
D837,2016,6,Saturday,Weekend,Non-Holiday
D838,2016,6,Sunday,Weekend,Non-Holiday
D839,2016,6,Thursday,Weekday,Non-Holiday
D840,2016,6,Tuesday,Weekday,Non-Holiday
D841,2016,6,Wednesday,Weekday,Non-Holiday
D842,2016,5,Friday,Weekday,Non-Holiday
D843,2016,5,Monday,Weekday,Non-Holiday
D844,2016,5,Saturday,Weekend,Non-Holiday
D845,2016,5,Sunday,Weekend,Non-Holiday
D846,2016,5,Thursday,Weekday,Non-Holiday
D847,2016,5,Tuesday,Weekday,Non-Holiday
D848,2016,5,Wednesday,Weekday,Non-Holiday
D849,2016,4,Friday,Weekday,Non-Holiday
D850,2016,4,Monday,Weekday,Non-Holiday
D851,2016,4,Saturday,Weekend,Non-Holiday
D852,2016,4,Sunday,Weekend,Non-Holiday
D853,2016,4,Thursday,Weekday,Non-Holiday
D854,2016,4,Tuesday,Weekday,Non-Holiday
D855,2016,4,Wednesday,Weekday,Non-Holiday
D856,2016,3,Friday,Weekday,Non-Holiday
D857,2016,3,Friday,Weekday,Easter
D858,2016,3,Monday,Weekday,Non-Holiday
D859,2016,3,Monday,Weekday,Easter
D860,2016,3,Saturday,Weekend,Non-Holiday
D861,2016,3,Saturday,Weekend,Easter
D862,2016,3,Sunday,Weekend,Non-Holiday
D863,2016,3,Thursday,Weekday,Easter
D864,2016,3,Thursday,Weekday,Non-Holiday
D865,2016,3,Tuesday,Weekday,Non-Holiday
D866,2016,3,Wednesday,Weekday,Non-Holiday
D867,2016,2,Friday,Weekday,Non-Holiday
D868,2016,2,Monday,Weekday,Non-Holiday
D869,2016,2,Saturday,Weekend,Non-Holiday
D870,2016,2,Sunday,Weekend,Non-Holiday
D871,2016,2,Thursday,Weekday,Non-Holiday
D872,2016,2,Tuesday,Weekday,Non-Holiday
D873,2016,2,Wednesday,Weekday,Non-Holiday
D874,2016,1,Friday,Weekday,Christmas
D875,2016,1,Friday,Weekday,Non-Holiday
D876,2016,1,Monday,Weekday,Non-Holiday
D877,2016,1,Saturday,Weekend,Christmas
D878,2016,1,Saturday,Weekend,Non-Holiday
D879,2016,1,Sunday,Weekend,Non-Holiday
D880,2016,1,Sunday,Weekend,Christmas
D881,2016,1,Thursday,Weekday,Non-Holiday
D882,2016,1,Tuesday,Weekday,Non-Holiday
D883,2016,1,Wednesday,Weekday,Non-Holiday
D884,2015,12,Friday,Weekday,Non-Holiday
D885,2015,12,Friday,Weekday,Christmas
D886,2015,12,Monday,Weekday,Non-Holiday
D887,2015,12,Monday,Weekday,Christmas
D888,2015,12,Saturday,Weekend,Christmas
D889,2015,12,Saturday,Weekend,Non-Holiday
D890,2015,12,Sunday,Weekend,Non-Holiday
D891,2015,12,Sunday,Weekend,Christmas
D892,2015,12,Thursday,Weekday,Non-Holiday
D893,2015,12,Thursday,Weekday,Christmas
D894,2015,12,Tuesday,Weekday,Non-Holiday
D895,2015,12,Tuesday,Weekday,Christmas
D896,2015,12,Wednesday,Weekday,Non-Holiday
D897,2015,12,Wednesday,Weekday,Christmas
D898,2015,11,Friday,Weekday,Non-Holiday
D899,2015,11,Monday,Weekday,Non-Holiday
D900,2015,11,Saturday,Weekend,Non-Holiday
D901,2015,11,Sunday,Weekend,Non-Holiday
D902,2015,11,Thursday,Weekday,Non-Holiday
D903,2015,11,Tuesday,Weekday,Non-Holiday
D904,2015,11,Wednesday,Weekday,Non-Holiday
D905,2015,10,Friday,Weekday,Non-Holiday
D906,2015,10,Monday,Weekday,Non-Holiday
D907,2015,10,Saturday,Weekend,Non-Holiday
D908,2015,10,Sunday,Weekend,Non-Holiday
D909,2015,10,Thursday,Weekday,Non-Holiday
D910,2015,10,Tuesday,Weekday,Non-Holiday
D911,2015,10,Wednesday,Weekday,Non-Holiday
D912,2015,9,Friday,Weekday,Non-Holiday
D913,2015,9,Monday,Weekday,Non-Holiday
D914,2015,9,Saturday,Weekend,Non-Holiday
D915,2015,9,Sunday,Weekend,Non-Holiday
D916,2015,9,Thursday,Weekday,Non-Holiday
D917,2015,9,Tuesday,Weekday,Non-Holiday
D918,2015,9,Wednesday,Weekday,Non-Holiday
D919,2015,8,Friday,Weekday,Non-Holiday
D920,2015,8,Monday,Weekday,Non-Holiday
D921,2015,8,Saturday,Weekend,Non-Holiday
D922,2015,8,Sunday,Weekend,Non-Holiday
D923,2015,8,Thursday,Weekday,Non-Holiday
D924,2015,8,Tuesday,Weekday,Non-Holiday
D925,2015,8,Wednesday,Weekday,Non-Holiday
D926,2015,7,Friday,Weekday,Non-Holiday
D927,2015,7,Monday,Weekday,Non-Holiday
D928,2015,7,Saturday,Weekend,Non-Holiday
D929,2015,7,Sunday,Weekend,Non-Holiday
D930,2015,7,Thursday,Weekday,Non-Holiday
D931,2015,7,Tuesday,Weekday,Non-Holiday
D932,2015,7,Wednesday,Weekday,Non-Holiday
D933,2015,6,Friday,Weekday,Non-Holiday
D934,2015,6,Monday,Weekday,Non-Holiday
D935,2015,6,Saturday,Weekend,Non-Holiday
D936,2015,6,Sunday,Weekend,Non-Holiday
D937,2015,6,Thursday,Weekday,Non-Holiday
D938,2015,6,Tuesday,Weekday,Non-Holiday
D939,2015,6,Wednesday,Weekday,Non-Holiday
D940,2015,5,Friday,Weekday,Non-Holiday
D941,2015,5,Monday,Weekday,Non-Holiday
D942,2015,5,Saturday,Weekend,Non-Holiday
D943,2015,5,Sunday,Weekend,Non-Holiday
D944,2015,5,Thursday,Weekday,Non-Holiday
D945,2015,5,Tuesday,Weekday,Non-Holiday
D946,2015,5,Wednesday,Weekday,Non-Holiday
D947,2015,4,Friday,Weekday,Non-Holiday
D948,2015,4,Friday,Weekday,Easter
D949,2015,4,Monday,Weekday,Easter
D950,2015,4,Monday,Weekday,Non-Holiday
D951,2015,4,Saturday,Weekend,Easter
D952,2015,4,Saturday,Weekend,Non-Holiday
D953,2015,4,Sunday,Weekend,Non-Holiday
D954,2015,4,Sunday,Weekend,Easter
D955,2015,4,Thursday,Weekday,Non-Holiday
D956,2015,4,Thursday,Weekday,Easter
D957,2015,4,Tuesday,Weekday,Non-Holiday
D958,2015,4,Wednesday,Weekday,Non-Holiday
D959,2015,3,Friday,Weekday,Non-Holiday
D960,2015,3,Monday,Weekday,Non-Holiday
D961,2015,3,Saturday,Weekend,Non-Holiday
D962,2015,3,Sunday,Weekend,Non-Holiday
D963,2015,3,Thursday,Weekday,Non-Holiday
D964,2015,3,Tuesday,Weekday,Non-Holiday
D965,2015,3,Wednesday,Weekday,Non-Holiday
D966,2015,2,Friday,Weekday,Non-Holiday
D967,2015,2,Monday,Weekday,Non-Holiday
D968,2015,2,Saturday,Weekend,Non-Holiday
D969,2015,2,Sunday,Weekend,Non-Holiday
D970,2015,2,Thursday,Weekday,Non-Holiday
D971,2015,2,Tuesday,Weekday,Non-Holiday
D972,2015,2,Wednesday,Weekday,Non-Holiday
D973,2015,1,Friday,Weekday,Non-Holiday
D974,2015,1,Friday,Weekday,Christmas
D975,2015,1,Monday,Weekday,Non-Holiday
D976,2015,1,Saturday,Weekend,Non-Holiday
D977,2015,1,Saturday,Weekend,Christmas
D978,2015,1,Sunday,Weekend,Non-Holiday
D979,2015,1,Thursday,Weekday,Christmas
D980,2015,1,Thursday,Weekday,Non-Holiday
D981,2015,1,Tuesday,Weekday,Non-Holiday
D982,2015,1,Wednesday,Weekday,Non-Holiday
D983,2014,12,Friday,Weekday,Non-Holiday
D984,2014,12,Friday,Weekday,Christmas
D985,2014,12,Monday,Weekday,Christmas
D986,2014,12,Monday,Weekday,Non-Holiday
D987,2014,12,Saturday,Weekend,Non-Holiday
D988,2014,12,Saturday,Weekend,Christmas
D989,2014,12,Sunday,Weekend,Non-Holiday
D990,2014,12,Sunday,Weekend,Christmas
D991,2014,12,Thursday,Weekday,Non-Holiday
D992,2014,12,Thursday,Weekday,Christmas
D993,2014,12,Tuesday,Weekday,Christmas
D994,2014,12,Tuesday,Weekday,Non-Holiday
D995,2014,12,Wednesday,Weekday,Non-Holiday
D996,2014,12,Wednesday,Weekday,Christmas
D997,2014,11,Friday,Weekday,Non-Holiday
D998,2014,11,Monday,Weekday,Non-Holiday
D999,2014,11,Saturday,Weekend,Non-Holiday
D1000,2014,11,Sunday,Weekend,Non-Holiday
D1001,2014,11,Thursday,Weekday,Non-Holiday
D1002,2014,11,Tuesday,Weekday,Non-Holiday
D1003,2014,11,Wednesday,Weekday,Non-Holiday
D1004,2014,10,Friday,Weekday,Non-Holiday
D1005,2014,10,Monday,Weekday,Non-Holiday
D1006,2014,10,Saturday,Weekend,Non-Holiday
D1007,2014,10,Sunday,Weekend,Non-Holiday
D1008,2014,10,Thursday,Weekday,Non-Holiday
D1009,2014,10,Tuesday,Weekday,Non-Holiday
D1010,2014,10,Wednesday,Weekday,Non-Holiday
D1011,2014,9,Friday,Weekday,Non-Holiday
D1012,2014,9,Monday,Weekday,Non-Holiday
D1013,2014,9,Saturday,Weekend,Non-Holiday
D1014,2014,9,Sunday,Weekend,Non-Holiday
D1015,2014,9,Thursday,Weekday,Non-Holiday
D1016,2014,9,Tuesday,Weekday,Non-Holiday
D1017,2014,9,Wednesday,Weekday,Non-Holiday
D1018,2014,8,Friday,Weekday,Non-Holiday
D1019,2014,8,Monday,Weekday,Non-Holiday
D1020,2014,8,Saturday,Weekend,Non-Holiday
D1021,2014,8,Sunday,Weekend,Non-Holiday
D1022,2014,8,Thursday,Weekday,Non-Holiday
D1023,2014,8,Tuesday,Weekday,Non-Holiday
D1024,2014,8,Wednesday,Weekday,Non-Holiday
D1025,2014,7,Friday,Weekday,Non-Holiday
D1026,2014,7,Monday,Weekday,Non-Holiday
D1027,2014,7,Saturday,Weekend,Non-Holiday
D1028,2014,7,Sunday,Weekend,Non-Holiday
D1029,2014,7,Thursday,Weekday,Non-Holiday
D1030,2014,7,Tuesday,Weekday,Non-Holiday
D1031,2014,7,Wednesday,Weekday,Non-Holiday
D1032,2014,6,Friday,Weekday,Non-Holiday
D1033,2014,6,Monday,Weekday,Non-Holiday
D1034,2014,6,Saturday,Weekend,Non-Holiday
D1035,2014,6,Sunday,Weekend,Non-Holiday
D1036,2014,6,Thursday,Weekday,Non-Holiday
D1037,2014,6,Tuesday,Weekday,Non-Holiday
D1038,2014,6,Wednesday,Weekday,Non-Holiday
D1039,2014,5,Friday,Weekday,Non-Holiday
D1040,2014,5,Monday,Weekday,Non-Holiday
D1041,2014,5,Saturday,Weekend,Non-Holiday
D1042,2014,5,Sunday,Weekend,Non-Holiday
D1043,2014,5,Thursday,Weekday,Non-Holiday
D1044,2014,5,Tuesday,Weekday,Non-Holiday
D1045,2014,5,Wednesday,Weekday,Non-Holiday
D1046,2014,4,Friday,Weekday,Non-Holiday
D1047,2014,4,Monday,Weekday,Non-Holiday
D1048,2014,4,Monday,Weekday,Easter
D1049,2014,4,Saturday,Weekend,Non-Holiday
D1050,2014,4,Saturday,Weekend,Easter
D1051,2014,4,Sunday,Weekend,Easter
D1052,2014,4,Sunday,Weekend,Non-Holiday
D1053,2014,4,Thursday,Weekday,Non-Holiday
D1054,2014,4,Thursday,Weekday,Easter
D1055,2014,4,Tuesday,Weekday,Non-Holiday
D1056,2014,4,Wednesday,Weekday,Non-Holiday
D1057,2014,3,Friday,Weekday,Non-Holiday
D1058,2014,3,Monday,Weekday,Non-Holiday
D1059,2014,3,Saturday,Weekend,Non-Holiday
D1060,2014,3,Sunday,Weekend,Non-Holiday
D1061,2014,3,Thursday,Weekday,Non-Holiday
D1062,2014,3,Tuesday,Weekday,Non-Holiday
D1063,2014,3,Wednesday,Weekday,Non-Holiday
D1064,2014,2,Friday,Weekday,Non-Holiday
D1065,2014,2,Monday,Weekday,Non-Holiday
D1066,2014,2,Saturday,Weekend,Non-Holiday
D1067,2014,2,Sunday,Weekend,Non-Holiday
D1068,2014,2,Thursday,Weekday,Non-Holiday
D1069,2014,2,Tuesday,Weekday,Non-Holiday
D1070,2014,2,Wednesday,Weekday,Non-Holiday
D1071,2014,1,Friday,Weekday,Christmas
D1072,2014,1,Friday,Weekday,Non-Holiday
D1073,2014,1,Monday,Weekday,Non-Holiday
D1074,2014,1,Saturday,Weekend,Non-Holiday
D1075,2014,1,Sunday,Weekend,Non-Holiday
D1076,2014,1,Thursday,Weekday,Non-Holiday
D1077,2014,1,Tuesday,Weekday,Non-Holiday
D1078,2014,1,Wednesday,Weekday,Non-Holiday
D1079,2014,1,Wednesday,Weekday,Christmas
D1080,2013,12,Friday,Weekday,Non-Holiday
D1081,2013,12,Friday,Weekday,Christmas
D1082,2013,12,Monday,Weekday,Non-Holiday
D1083,2013,12,Monday,Weekday,Christmas
D1084,2013,12,Saturday,Weekend,Non-Holiday
D1085,2013,12,Saturday,Weekend,Christmas
D1086,2013,12,Sunday,Weekend,Non-Holiday
D1087,2013,12,Sunday,Weekend,Christmas
D1088,2013,12,Thursday,Weekday,Non-Holiday
D1089,2013,12,Thursday,Weekday,Christmas
D1090,2013,12,Tuesday,Weekday,Non-Holiday
D1091,2013,12,Tuesday,Weekday,Christmas
